道路编号	县区	乡	道路等级	速度
708	09县区	1乡	支路	28.07201549
709	科技县	3乡	主干路	63.07979853
710	10县区	3乡	支路	25.44036033
711	科技县	4乡	快速路	114.1269253
712	科技县	4乡	次干路	47.78567467
713	09县区	1乡	支路	20.54900545
714	10县区	4乡	主干路	53.51417992
715	11县区	3乡	主干路	68.09118845
716	11县区	3乡	主干路	59.62889287
717	09县区	2乡	主干路	55.86641249
718	科技县	2乡	支路	22.70245466
719	09县区	1乡	主干路	59.94835284
720	11县区	4乡	次干路	32.90138869
721	09县区	2乡	次干路	36.1817601
722	11县区	3乡	次干路	30.62179169
723	10县区	4乡	主干路	59.81132967
724	09县区	4乡	主干路	71.65847469
725	科技县	1乡	支路	21.34933296
726	11县区	2乡	主干路	78.28718949
727	科技县	2乡	快速路	81.00417652
728	科技县	4乡	快速路	112.4628254
729	11县区	3乡	支路	23.56925599
730	科技县	4乡	快速路	81.74560034
731	10县区	3乡	支路	24.36450514
732	09县区	4乡	次干路	36.53964054
733	11县区	3乡	次干路	43.07115628
734	10县区	4乡	次干路	38.42252082
735	科技县	3乡	次干路	42.61571017
736	09县区	2乡	次干路	42.44394313
737	11县区	4乡	快速路	92.19498131
738	09县区	4乡	支路	29.76126782
739	科技县	1乡	次干路	47.05472931
740	09县区	1乡	主干路	74.38617435
741	09县区	4乡	支路	21.28298426
742	10县区	2乡	次干路	44.2103112
743	科技县	4乡	快速路	117.1231516
744	10县区	3乡	快速路	90.46406705
745	10县区	4乡	次干路	32.01148771
746	11县区	2乡	次干路	35.3094433
747	09县区	4乡	支路	20.47190953
748	10县区	4乡	快速路	94.32472663
749	11县区	2乡	快速路	108.8501553
750	10县区	1乡	快速路	102.895149
751	11县区	3乡	主干路	66.32727999
752	科技县	1乡	次干路	35.76881237
753	09县区	2乡	次干路	46.26832984
754	09县区	1乡	快速路	97.12677892
755	09县区	1乡	主干路	53.27767
756	10县区	3乡	支路	20.49120409
757	10县区	2乡	次干路	30.28466171
758	科技县	1乡	快速路	90.51770345
759	11县区	4乡	支路	25.78533772
760	11县区	4乡	次干路	38.82699833
761	科技县	1乡	次干路	42.97498503
762	科技县	1乡	支路	26.90833767
763	科技县	4乡	次干路	37.81944751
764	科技县	1乡	次干路	49.24693607
765	10县区	4乡	次干路	30.07244246
766	10县区	4乡	快速路	102.2456506
767	11县区	3乡	次干路	42.77173332
768	11县区	3乡	次干路	33.76722314
769	科技县	4乡	支路	20.54035142
770	10县区	1乡	次干路	35.0193031
771	科技县	4乡	快速路	111.5828438
772	科技县	3乡	快速路	112.5485858
773	10县区	1乡	支路	27.82638609
774	10县区	3乡	支路	22.93213647
775	09县区	4乡	快速路	92.89513596
776	科技县	3乡	次干路	35.88950798
777	科技县	3乡	主干路	65.85744853
778	09县区	4乡	次干路	46.36145484
779	10县区	4乡	次干路	43.26833223
780	11县区	3乡	支路	21.09635963
781	11县区	1乡	快速路	93.69746125
782	11县区	2乡	次干路	48.31658536
783	10县区	4乡	主干路	77.79378308
784	11县区	3乡	主干路	75.376741
785	09县区	2乡	快速路	99.70394989
786	科技县	2乡	主干路	56.29555977
787	10县区	2乡	次干路	38.63804306
788	科技县	1乡	次干路	35.16002264
789	科技县	4乡	支路	24.68147323
790	科技县	1乡	主干路	63.70025792
791	11县区	4乡	支路	22.23860556
792	10县区	4乡	主干路	67.80785775
793	09县区	4乡	快速路	119.0424985
794	10县区	3乡	次干路	49.32164645
795	09县区	3乡	主干路	71.23507935
796	11县区	4乡	主干路	72.79789362
797	09县区	3乡	支路	27.01020798
798	09县区	1乡	次干路	30.04293437
799	10县区	1乡	主干路	73.85999307
800	科技县	2乡	次干路	40.78378361
801	11县区	2乡	快速路	91.21217919
802	09县区	1乡	支路	26.70475122
803	09县区	4乡	次干路	31.95261693
804	10县区	3乡	主干路	52.77328731
805	11县区	4乡	快速路	96.82507932
806	11县区	2乡	主干路	60.88544665
807	09县区	1乡	支路	24.66603808
808	09县区	4乡	主干路	72.5866999
809	11县区	1乡	支路	22.2522564
810	11县区	1乡	次干路	45.13950042
811	09县区	1乡	次干路	46.87800125
812	科技县	4乡	支路	22.87072526
813	09县区	2乡	支路	26.10159438
814	11县区	2乡	支路	25.37534172
815	09县区	3乡	主干路	75.86397254
816	科技县	3乡	快速路	115.2764275
817	10县区	4乡	主干路	57.41014291
818	科技县	4乡	支路	21.29514327
819	10县区	4乡	主干路	74.02793329
820	09县区	1乡	次干路	44.19857518
821	10县区	3乡	快速路	81.54526381
822	11县区	3乡	快速路	108.3532616
823	10县区	1乡	支路	27.06782939
824	10县区	4乡	支路	27.59077811
825	科技县	3乡	支路	20.71170878
826	11县区	1乡	次干路	48.34089325
827	11县区	4乡	主干路	79.85572779
828	11县区	1乡	快速路	101.1948313
829	10县区	3乡	支路	20.46570824
830	10县区	4乡	快速路	87.87305783
831	10县区	3乡	快速路	96.77049511
832	11县区	4乡	次干路	45.68851537
833	科技县	3乡	快速路	101.8409624
834	11县区	3乡	支路	27.21447091
835	09县区	2乡	快速路	97.28766129
836	11县区	4乡	主干路	70.48465486
837	科技县	1乡	支路	27.66773736
838	11县区	1乡	主干路	65.73871408
839	科技县	1乡	快速路	84.11836292
840	10县区	1乡	支路	26.15540756
841	科技县	2乡	支路	27.67532262
842	科技县	1乡	主干路	51.49074075
843	10县区	2乡	支路	22.80383694
844	10县区	1乡	主干路	72.16912208
845	10县区	2乡	主干路	51.67801964
846	科技县	4乡	支路	28.0792593
847	09县区	1乡	主干路	66.99145221
848	10县区	1乡	支路	26.31921398
849	09县区	3乡	主干路	66.42816928
850	科技县	3乡	次干路	44.10274503
851	09县区	2乡	主干路	67.08051781
852	09县区	1乡	快速路	116.4047954
853	科技县	4乡	支路	21.46933697
854	10县区	4乡	支路	21.35919728
855	09县区	1乡	次干路	42.2424314
856	10县区	4乡	次干路	42.1946806
857	11县区	3乡	支路	22.86401793
858	10县区	1乡	支路	26.07299782
859	11县区	2乡	快速路	105.2980668
860	科技县	1乡	主干路	63.94491245
861	10县区	1乡	快速路	112.7019805
862	09县区	2乡	支路	25.26591379
863	科技县	1乡	支路	26.91449244
864	科技县	2乡	主干路	75.82723983
865	11县区	2乡	次干路	45.27286964
866	09县区	2乡	次干路	43.19939366
867	11县区	1乡	支路	26.25234608
868	11县区	2乡	主干路	76.75594926
869	09县区	1乡	次干路	47.69491012
870	11县区	2乡	快速路	116.5935095
871	科技县	3乡	支路	22.75170769
872	10县区	4乡	次干路	34.16228542
873	10县区	4乡	主干路	73.50144268
874	11县区	4乡	主干路	72.28551383
875	科技县	3乡	支路	23.7373697
876	科技县	1乡	支路	29.81249322
877	09县区	4乡	次干路	43.821199
878	科技县	2乡	主干路	55.21807419
879	科技县	2乡	快速路	112.3281641
880	09县区	1乡	快速路	96.34686749
881	科技县	4乡	主干路	77.15015746
882	09县区	2乡	主干路	62.1117673
883	科技县	4乡	次干路	42.45975197
884	09县区	2乡	次干路	36.73761183
885	科技县	4乡	主干路	60.11764659
886	10县区	3乡	快速路	112.8143603
887	10县区	2乡	次干路	39.82376546
888	科技县	3乡	次干路	46.03093033
889	11县区	3乡	快速路	84.7506196
890	11县区	1乡	快速路	108.2840292
891	科技县	1乡	主干路	56.0292713
892	09县区	4乡	支路	20.11096898
893	09县区	1乡	支路	27.8311733
894	09县区	1乡	快速路	99.69181567
895	09县区	2乡	支路	23.79429538
896	09县区	3乡	主干路	55.52994704
897	科技县	4乡	主干路	59.45597765
898	11县区	3乡	支路	26.58005576
899	科技县	1乡	次干路	44.76153232
900	09县区	4乡	次干路	31.4308275
901	11县区	2乡	主干路	71.93105887
902	科技县	2乡	快速路	94.89030991
903	10县区	4乡	主干路	79.15938009
904	09县区	4乡	快速路	115.4738807
905	09县区	4乡	主干路	73.70074873
906	09县区	3乡	次干路	48.37909843
907	11县区	1乡	快速路	93.07872839
908	09县区	4乡	支路	22.58185392
909	科技县	4乡	支路	24.41047013
910	科技县	1乡	快速路	82.24920405
911	科技县	4乡	快速路	98.39658368
912	11县区	4乡	主干路	61.67666617
913	10县区	1乡	快速路	102.5714495
914	09县区	1乡	快速路	116.5810441
915	09县区	4乡	主干路	56.12065302
916	10县区	4乡	支路	26.83826356
917	10县区	3乡	次干路	37.85588003
918	10县区	2乡	次干路	45.97730131
919	10县区	2乡	主干路	62.70162447
920	11县区	4乡	次干路	42.11480255
921	科技县	2乡	支路	27.96110294
922	10县区	3乡	主干路	64.02648273
923	科技县	3乡	主干路	63.47860795
924	11县区	4乡	支路	20.37189238
925	10县区	4乡	主干路	52.7586599
926	11县区	4乡	主干路	62.03530203
927	09县区	2乡	主干路	53.04230413
928	科技县	4乡	快速路	116.3139461
929	09县区	4乡	次干路	37.74741439
930	科技县	3乡	快速路	85.25982011
931	10县区	3乡	次干路	46.48031991
932	科技县	4乡	主干路	71.90972394
933	11县区	2乡	快速路	102.5398523
934	10县区	2乡	主干路	61.33510364
935	09县区	4乡	次干路	41.37355781
936	11县区	4乡	主干路	75.35996006
937	科技县	4乡	主干路	71.36317131
938	11县区	4乡	主干路	74.58479712
939	10县区	4乡	快速路	98.52062929
940	09县区	1乡	次干路	37.89111204
941	09县区	2乡	主干路	57.19012634
942	09县区	1乡	快速路	80.67887675
943	10县区	3乡	次干路	45.91870898
944	09县区	1乡	次干路	35.38659348
945	09县区	4乡	主干路	63.30048199
946	10县区	2乡	次干路	45.07719086
947	10县区	2乡	支路	23.60780008
948	11县区	1乡	次干路	47.45218512
949	科技县	1乡	快速路	81.12508811
950	10县区	1乡	快速路	97.16483858
951	11县区	4乡	快速路	109.7518838
952	10县区	2乡	快速路	97.26942426
953	10县区	4乡	支路	26.96484008
954	10县区	3乡	次干路	41.0962847
955	09县区	4乡	支路	21.24097218
956	10县区	2乡	主干路	70.57438567
957	科技县	1乡	次干路	43.56964399
958	11县区	3乡	主干路	69.90123676
959	11县区	3乡	主干路	67.21582868
960	09县区	3乡	快速路	94.08799701
961	10县区	2乡	主干路	71.60683983
962	10县区	4乡	次干路	48.05432082
963	科技县	3乡	次干路	36.58342613
964	科技县	3乡	次干路	36.5268312
965	09县区	4乡	主干路	64.70038062
966	09县区	4乡	主干路	51.81937097
967	09县区	2乡	快速路	115.8479581
968	11县区	4乡	快速路	81.82734098
969	09县区	1乡	次干路	49.54533671
970	科技县	2乡	主干路	77.69176394
971	11县区	3乡	快速路	115.5579498
972	09县区	3乡	支路	28.16343792
973	11县区	2乡	次干路	48.77467769
974	科技县	1乡	快速路	93.006322
975	09县区	2乡	快速路	80.43764921
976	10县区	2乡	快速路	99.50614029
977	科技县	3乡	支路	22.71302375
978	09县区	4乡	主干路	64.89048262
979	11县区	4乡	主干路	62.73454843
980	科技县	1乡	主干路	69.64799348
981	科技县	2乡	支路	27.24024718
982	10县区	2乡	快速路	102.0233683
983	11县区	1乡	次干路	31.93004097
984	科技县	2乡	支路	29.07367965
985	10县区	1乡	主干路	66.540907
986	09县区	4乡	主干路	72.17400774
987	11县区	1乡	快速路	117.3174387
988	11县区	3乡	主干路	60.98701842
989	10县区	4乡	快速路	89.58471797
990	科技县	3乡	主干路	50.63308776
991	10县区	2乡	主干路	74.46996388
992	09县区	4乡	支路	22.94607033
993	10县区	4乡	主干路	67.21630189
994	10县区	4乡	支路	26.24909805
995	科技县	2乡	次干路	33.19774519
996	11县区	2乡	快速路	80.19037683
997	11县区	2乡	快速路	100.4007209
998	09县区	3乡	快速路	94.93715936
999	11县区	2乡	次干路	36.53127776
1000	科技县	4乡	次干路	36.9143374
1001	11县区	2乡	快速路	85.95761688
1002	10县区	3乡	快速路	100.1572072
1003	科技县	2乡	主干路	55.20618407
1004	10县区	2乡	次干路	33.19936452
1005	科技县	4乡	快速路	104.6597072
1006	10县区	2乡	次干路	42.37479289
1007	11县区	3乡	快速路	93.95652884
1008	09县区	4乡	次干路	38.2665922
1009	11县区	1乡	支路	25.66621043
1010	09县区	4乡	快速路	101.0241747
1011	11县区	1乡	次干路	39.31327222
1012	10县区	3乡	主干路	64.88365997
1013	11县区	4乡	主干路	77.22700988
1014	10县区	4乡	次干路	45.26096944
1015	科技县	3乡	支路	27.47916844
1016	科技县	1乡	快速路	89.21557903
1017	09县区	2乡	快速路	89.68317373
1018	11县区	3乡	次干路	35.59368396
1019	10县区	2乡	快速路	117.0785663
1020	11县区	3乡	次干路	32.38081784
1021	科技县	3乡	次干路	42.61567671
1022	11县区	3乡	次干路	44.22066932
1023	科技县	1乡	快速路	106.5006276
1024	11县区	1乡	快速路	100.8621584
1025	11县区	1乡	支路	21.39815132
1026	10县区	3乡	主干路	62.52579477
1027	10县区	4乡	主干路	50.18552093
1028	科技县	3乡	主干路	77.40467695
1029	09县区	2乡	次干路	32.90471327
1030	11县区	3乡	快速路	99.08876534
1031	09县区	1乡	主干路	62.77137497
1032	10县区	2乡	快速路	88.40963802
1033	科技县	4乡	快速路	97.2917747
1034	10县区	4乡	次干路	35.17661833
1035	09县区	4乡	主干路	77.63809449
1036	10县区	3乡	支路	22.57782937
1037	11县区	1乡	支路	20.77894205
1038	11县区	1乡	主干路	52.08398757
1039	11县区	3乡	次干路	30.98503091
1040	科技县	3乡	次干路	37.00820427
1041	10县区	2乡	主干路	65.1764388
1042	10县区	1乡	快速路	107.6576154
1043	09县区	1乡	主干路	58.10592344
1044	09县区	1乡	次干路	49.34211344
1045	09县区	1乡	支路	28.51841283
1046	09县区	3乡	支路	22.28220176
1047	11县区	4乡	主干路	71.60706772
1048	09县区	4乡	支路	22.94788029
1049	09县区	1乡	主干路	61.64668512
1050	科技县	3乡	快速路	108.6165983
1051	09县区	3乡	次干路	49.85707316
1052	11县区	3乡	快速路	107.7832394
1053	09县区	4乡	次干路	44.11773208
1054	10县区	1乡	快速路	97.14372825
1055	09县区	2乡	支路	28.35912003
1056	科技县	4乡	主干路	55.17190148
1057	11县区	3乡	主干路	50.02751679
1058	11县区	1乡	支路	22.79787972
1059	科技县	1乡	支路	26.49088795
1060	科技县	1乡	次干路	40.53712944
1061	11县区	2乡	快速路	103.8900451
1062	11县区	1乡	支路	22.47883202
1063	11县区	3乡	主干路	74.73482248
1064	科技县	4乡	快速路	100.5226847
1065	11县区	2乡	主干路	73.07802436
1066	科技县	3乡	支路	23.15964548
1067	10县区	4乡	次干路	46.41209529
1068	11县区	4乡	支路	25.37958744
1069	09县区	4乡	主干路	64.6814004
1070	11县区	4乡	次干路	30.61700164
1071	09县区	3乡	主干路	78.59450602
1072	科技县	1乡	支路	26.60557822
1073	09县区	1乡	次干路	30.59473456
1074	11县区	2乡	支路	27.59032931
1075	10县区	1乡	主干路	62.05533038
1076	科技县	3乡	支路	20.72963132
1077	10县区	2乡	次干路	42.29893417
1078	09县区	4乡	主干路	71.53764481
1079	10县区	4乡	支路	26.20882472
1080	科技县	3乡	支路	29.57106759
1081	11县区	3乡	支路	25.32525539
1082	09县区	4乡	主干路	52.64373859
1083	11县区	2乡	支路	28.68202486
1084	10县区	4乡	快速路	107.4437792
1085	10县区	2乡	次干路	49.91772723
1086	11县区	2乡	支路	24.73502982
1087	科技县	1乡	主干路	77.21345458
1088	科技县	1乡	快速路	91.77894888
1089	09县区	2乡	快速路	105.0418205
1090	科技县	4乡	快速路	104.5141455
1091	科技县	3乡	主干路	75.06391079
1092	11县区	3乡	快速路	102.2493113
1093	11县区	3乡	快速路	111.4119824
1094	11县区	2乡	快速路	115.333665
1095	11县区	2乡	次干路	47.59807489
1096	09县区	1乡	次干路	33.68163295
1097	09县区	1乡	次干路	34.74953823
1098	11县区	1乡	支路	24.70390281
1099	09县区	2乡	快速路	93.51934699
1100	09县区	3乡	支路	20.87276486
1101	科技县	4乡	支路	27.12231733
1102	科技县	2乡	快速路	98.19714719
1103	10县区	2乡	快速路	80.76595403
1104	09县区	1乡	次干路	40.25080955
1105	科技县	2乡	支路	27.68191759
1106	11县区	4乡	快速路	85.90775966
1107	09县区	4乡	主干路	58.30694726
1108	09县区	2乡	支路	26.66567469
1109	11县区	3乡	次干路	39.80406212
1110	科技县	2乡	支路	26.55714618
1111	10县区	3乡	快速路	109.7742141
1112	09县区	4乡	支路	27.75269032
1113	科技县	2乡	次干路	31.31132015
1114	11县区	4乡	主干路	72.52935539
1115	11县区	3乡	支路	21.26272388
1116	09县区	1乡	主干路	61.35444289
1117	科技县	3乡	支路	24.67030944
1118	09县区	1乡	快速路	116.3301498
1119	09县区	4乡	主干路	70.90905013
1120	10县区	1乡	主干路	59.97096948
1121	11县区	3乡	主干路	51.95339586
1122	科技县	3乡	支路	21.95288445
1123	11县区	2乡	快速路	94.55365564
1124	09县区	3乡	主干路	62.76824465
1125	09县区	2乡	支路	28.51338308
1126	科技县	1乡	主干路	70.89717661
1127	11县区	3乡	支路	25.18552642
1128	10县区	4乡	主干路	57.09685779
1129	11县区	3乡	支路	25.9008388
1130	11县区	1乡	主干路	68.33580871
1131	09县区	2乡	支路	23.68193987
1132	科技县	2乡	次干路	42.2416402
1133	11县区	1乡	次干路	31.6071119
1134	10县区	2乡	主干路	78.49816911
1135	09县区	4乡	支路	21.05124646
1136	科技县	2乡	次干路	46.73028346
1137	09县区	2乡	快速路	88.79275466
1138	11县区	3乡	支路	25.06083917
1139	11县区	3乡	次干路	41.19106322
